track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_genre
5UJPge9gEiZPWYD7SrBRAD,Ghost Moon and Living Love,29,4vs7NIU7kZc2Efh6yOGKEZ,Steve Hackett,38,"['art rock', 'instrumental rock', 'progressive rock', 'symphonic rock']",The Circus and the Nightwhale,spotify:album:40oW7mVcb7BlaICfrQGMTW,0.514,0.519,4,1,-11.618,0.0268,0.0528,3.95e-05,0.11,0.145,111.999,403760,4,rock
680nETZRtHIPhU9JlcGSpc,This Ain't Rock And Roll,24,1Ov9t7KbQF0oz9B4JsMfV2,Ian Hunter,33,['glam rock'],Defiance Part 2: Fiction,spotify:album:04QAXyOCsaoy1lKWEiyv5H,0.537,0.928,9,1,-5.414,0.051,0.0352,0.0,0.328,0.613,126.952,226800,4,rock
7e8oUdqqak6TRJqtVETiDJ,One Word,21,6qk2W9h3eE5UtPJlIatzsY,Meredith Andrews,43,"['ccm', 'christian alternative rock', 'christian music']",Heaven's Frequency,spotify:album:6f1Jkfs8tfgM7G2tmUXxbj,0.284,0.529,4,0,-6.434,0.0291,0.138,1.58e-05,0.113,0.105,145.781,423958,4,rock
5cZvAwx6y0NZMRnGUGQog6,Peace And Rest,18,1HYxLe7uMHDcTgx8X68680,Soul Rebel Project,23,"['reggae rock', 'west coast reggae']","Blessings, Vol. 1",spotify:album:41H9XRjoUYUcxqtigVuUSV,0.693,0.661,9,1,-6.466,0.0279,0.028,0.00152,0.207,0.689,128.018,222893,4,rock
5s1JJKzVP3M5qBthMgvvM1,Story,39,7n437ZdDaCzqjJDJ7WmbyX,androp,36,"['j-pop', 'j-rock', 'japanese alternative rock']",Story,spotify:album:6MEjAQmuh89lQJkE9fLyvc,0.444,0.614,10,1,-3.006,0.0358,0.00645,0.0,0.123,0.37,143.775,233000,4,rock
0Q9YAIsVQKjyH1UhBmmm6I,Cocaine Dream - Live,19,5UdQDFQ3wgUPuL5kiL7KqU,Frankie and the Witch Fingers,35,"['indie garage rock', 'neo-psychedelic']",Live At LEVITATION,spotify:album:02gCXyx8Ih4YcLGwyoIHlI,0.327,0.967,11,0,-6.208,0.124,7.79e-05,0.237,0.287,0.257,108.762,164806,4,rock
460V6k0hUGTZ6gsUdmhLD7,Guide and Devote,21,6VIUbb5oBJPnm2gcYMFBUR,JYOCHO,30,"['japanese indie rock', 'japanese post-rock']",Guide and Devote EP,spotify:album:3vzb1L4uKtxII5nh9swQQP,0.601,0.804,0,1,-5.377,0.0326,0.221,6.61e-06,0.015,0.651,115.01,201000,3,rock
5Dyh1ZaQv5fGZKPms7jn1j,Everything And Nothing,22,4zMX9gWf1DKhvsYHUCbBF7,T Bone Burnett,32,['roots rock'],The Other Side,spotify:album:51nP58lWKAzvLfzs8McnOo,0.289,0.22,2,1,-14.48,0.0408,0.899,0.00154,0.112,0.558,167.732,165195,3,rock
32up8QYX6IHA66TyviD2OS,"Stealin' All Day (Live From The ""Road House"")",35,34w4buoGaDHgbi1TQzQadN,CC Adcock & The Lafayette Marquis,29,['swamp rock'],"Poke Chop (From ""Road House"")",spotify:album:6A6dXPFDust6vMzNkTArr2,0.705,0.632,0,1,-10.831,0.0375,0.00615,0.000303,0.122,0.862,147.96,317680,4,rock
5V0iMZnsYBkI6Bi4MC7DUz,Madame Guillotine,45,71vVmHeNgCVSa5SVmfvscU,Saxon,49,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",spotify:album:4DcQ33Fg2ZYJSkhoehGI21,0.532,0.72,3,0,-6.453,0.0343,0.00298,4.62e-05,0.105,0.455,124.975,324827,4,rock
3vVW4PmO3YEwd43xTtngAB,Electricide - Live,18,5UdQDFQ3wgUPuL5kiL7KqU,Frankie and the Witch Fingers,35,"['indie garage rock', 'neo-psychedelic']",Live At LEVITATION,spotify:album:02gCXyx8Ih4YcLGwyoIHlI,0.327,0.958,1,0,-6.425,0.0928,0.000438,0.0547,0.836,0.482,122.534,211685,4,rock
2kZI2OPxKczbKuojdJZ5Rb,"Romeo And Juliet (Live at Hammersmith Odeon, London, UK, 1983) - 2023 Remaster",25,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,73,"['album rock', 'classic rock', 'mellow gold', 'rock']",Live 1978–1992,spotify:album:78MH4eNBtYQcZwiB9y5aQ5,0.446,0.18,5,1,-19.476,0.0272,0.307,0.129,0.4,0.277,82.803,491373,4,rock
3CICqVw244ZfShylQs5LXh,Honey,44,3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,47,"['british alternative rock', 'modern alternative rock']",Dark Rainbow,spotify:album:4pU6rQzlCfTrSxous1m7CK,0.51,0.843,11,0,-3.968,0.0727,0.000722,0.0,0.234,0.447,151.042,152120,4,rock
1ckbzoan17ocsqALv6EIXr,Pleasure - Live,18,5UdQDFQ3wgUPuL5kiL7KqU,Frankie and the Witch Fingers,35,"['indie garage rock', 'neo-psychedelic']",Live At LEVITATION,spotify:album:02gCXyx8Ih4YcLGwyoIHlI,0.445,0.836,2,0,-6.605,0.094,0.00061,0.274,0.859,0.49,132.643,211446,4,rock
01WF8sMRrBfmS9SyJmn9FE,Tea - Live,17,5UdQDFQ3wgUPuL5kiL7KqU,Frankie and the Witch Fingers,35,"['indie garage rock', 'neo-psychedelic']",Live At LEVITATION,spotify:album:02gCXyx8Ih4YcLGwyoIHlI,0.24,0.854,0,1,-7.416,0.0516,0.00258,0.181,0.317,0.425,160.225,338587,4,rock
0NFT18yHenwHkL35jddjlf,Dream It Down,37,2vJJ54Fm8loT4abayMYgRi,Underground Lovers,23,['australian alternative rock'],Dream It Down (30th Anniversary Edition),spotify:album:5ouN3SogOIQwiuTaZCQ71G,0.391,0.454,7,1,-12.26,0.0276,0.0115,0.437,0.105,0.306,85.179,271435,4,rock
4VNXrTonkpm8jHvwXgvaDz,Brambles,44,3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,47,"['british alternative rock', 'modern alternative rock']",Dark Rainbow,spotify:album:4pU6rQzlCfTrSxous1m7CK,0.623,0.665,1,1,-5.311,0.0291,0.0107,0.00447,0.512,0.249,124.982,212026,4,rock
1MQd4O5olvzg3wKOd2KFkb,Sword And Stone,29,24k1UCsJJHHU9ohk7YIvzC,Crazy Lixx,34,"['glam metal', 'new wave of glam metal', 'sleaze rock', 'swedish hard rock', 'swedish melodic rock']",Two Shots At Glory,spotify:album:0ZdS920XNjpw0DyO467QsK,0.463,0.931,11,1,-6.627,0.0435,0.000311,0.0,0.119,0.54,102.987,247689,4,rock
100wmMnxZa2OqXzhtPoFWq,There's Something In Roswell,43,71vVmHeNgCVSa5SVmfvscU,Saxon,49,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",spotify:album:4DcQ33Fg2ZYJSkhoehGI21,0.57,0.95,1,1,-6.202,0.0473,0.000483,3.73e-06,0.153,0.474,128.064,249853,4,rock
1E8mdkOcJ3mMYkRlxCZiak,Self Love,44,3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,47,"['british alternative rock', 'modern alternative rock']",Dark Rainbow,spotify:album:4pU6rQzlCfTrSxous1m7CK,0.469,0.838,11,0,-3.191,0.0427,0.000362,0.0,0.352,0.408,144.05,201251,4,rock
00EtjLDSacHSV8pBe8dWYk,Rape Robbery & Violence,23,5riS4sDqcjVAwvC37jxTP0,PIG,26,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",SIN SEX & SALVATION (Deluxe),spotify:album:7L0TYsek1YTjmxNuXxxv5J,0.645,0.978,1,0,-4.441,0.0681,0.00164,0.0652,0.337,0.785,110.008,351955,4,rock
6ZTbFSV30uWpPBPJe4Mo3d,Cavehead - Live,16,5UdQDFQ3wgUPuL5kiL7KqU,Frankie and the Witch Fingers,35,"['indie garage rock', 'neo-psychedelic']",Live At LEVITATION,spotify:album:02gCXyx8Ih4YcLGwyoIHlI,0.412,0.911,1,0,-7.762,0.138,0.0176,0.303,0.475,0.31,129.91,276239,4,rock
7tvDBgEm06ciLijWhZw6rU,MEPEM... - Live,16,5UdQDFQ3wgUPuL5kiL7KqU,Frankie and the Witch Fingers,35,"['indie garage rock', 'neo-psychedelic']",Live At LEVITATION,spotify:album:02gCXyx8Ih4YcLGwyoIHlI,0.228,0.886,2,1,-7.234,0.0678,0.00228,0.627,0.303,0.543,172.881,523939,4,rock
5lpgGcXkWbjqBkWaazSk4N,Manhattan in the Rain,32,2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,53,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ,0.714,0.394,4,1,-11.49,0.0351,0.0846,0.000443,0.106,0.327,141.923,295533,4,rock
7FJlrQHJoRp2xLrIPxDyTg,Mädchen von Haithabu - DJ Gollum & Empyre One Remix,50,6E9zde1CFsBtKI66OEHkk3,Santiano,56,"['german rock', 'seemannslieder']",Mädchen von Haithabu (DJ Gollum & Empyre One Remix),spotify:album:0OYcCjok7cnK6HQPYoWlON,0.712,0.892,5,0,-3.202,0.14,0.0112,4.6e-06,0.344,0.602,98.489,140507,4,rock
4j3ntUEqaey5hrBmiaJva5,ENOUGH - Sugarshack Sessions,25,35fFUv2850L9CQjjNrLBpb,Nahko And Medicine For The People,46,['modern folk rock'],OK (Sugarshack Sessions),spotify:album:0Yra3LCL4rQSpCA0iNqDV9,0.46,0.466,2,1,-9.479,0.0655,0.5,0.0,0.693,0.416,161.954,235635,4,rock
4c9wj5ts0lTZocSaeG6q7h,Dracula Drug - Live,15,5UdQDFQ3wgUPuL5kiL7KqU,Frankie and the Witch Fingers,35,"['indie garage rock', 'neo-psychedelic']",Live At LEVITATION,spotify:album:02gCXyx8Ih4YcLGwyoIHlI,0.311,0.902,9,1,-7.586,0.0968,0.0115,0.581,0.13,0.308,143.493,502123,4,rock
0xm0KedyrvuQcV7wWbWAH8,"Welcome and Introduction to ""Eight Days on the Water""",25,55tif8708yyDQlSjh3Trdu,Ben Folds,47,"['permanent wave', 'piano rock']","So Fragile, So Blue",spotify:album:2JDkH4Y0R7Tx6s91H72oiv,0.635,0.186,6,0,-21.534,0.922,0.593,0.0,0.127,0.405,107.79,145120,4,rock
7g6Qgj1EExe2EePKj0oTPx,Romeo and Juliet (Live) - 2023 Remaster,19,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,73,"['album rock', 'classic rock', 'mellow gold', 'rock']",Live 1978–1992,spotify:album:78MH4eNBtYQcZwiB9y5aQ5,0.226,0.378,5,1,-12.411,0.0307,0.615,0.0516,0.978,0.238,75.352,606947,4,rock
0Oeb83KfNIOCUT8sWcIFt3,Violaine - 2024 Remaster,29,5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,62,"['alternative rock', 'art pop', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze', 'synthpop']",Milk & Kisses (2024 Remaster),spotify:album:5ePLaqSwndgkUjFrndNyIn,0.509,0.588,7,1,-12.895,0.0296,0.0301,0.0,0.154,0.555,134.091,226598,4,rock
40jXLuZysjEEqfAwXg6moM,Man Of The Hour,45,3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,47,"['british alternative rock', 'modern alternative rock']",Dark Rainbow,spotify:album:4pU6rQzlCfTrSxous1m7CK,0.547,0.551,4,1,-4.05,0.0287,0.0232,0.0,0.0843,0.264,151.054,181377,4,rock
5dmDBvfhe8XCaImZM6JEui,Clouds & Cream (Abbey Road Remaster 2024),38,3ZGr7nQBXDU2WhyXgRVbt0,Sticky Fingers,62,"['australian reggae fusion', 'australian surf rock', 'reggae fusion']",Caress Your Soul (Abbey Road Remaster 2024),spotify:album:6VZWlSv4NdptPdtkbEJStQ,0.656,0.857,6,1,-10.317,0.0448,0.137,1.14e-05,0.104,0.655,90.014,180000,4,rock
2tyJWPkNuchFDKzz63KKsJ,Religion - Kinky Roland Dance Mix,29,2BWfZGPtsjRlRp7JTDqI45,Boy George,43,"['new romantic', 'new wave', 'new wave pop', 'soft rock']",Religion (Kinky Roland Dance And Dub Mix),spotify:album:3MwWIWDs7jHPrmwcmvksBJ,0.602,0.973,4,1,-8.645,0.0486,0.063,0.214,0.135,0.501,133.99,338115,4,rock
3XMvpS4xhS4gg3k6MSy4lF,ENOUGH - Sugarshack Sessions,24,35fFUv2850L9CQjjNrLBpb,Nahko And Medicine For The People,46,['modern folk rock'],FUNCTIONAL (Sugarshack Sessions),spotify:album:1fNfZ3ZN1Qk98SZiPhc2E8,0.46,0.466,2,1,-9.479,0.0655,0.5,0.0,0.693,0.416,161.954,235635,4,rock
7BEj1TSaK3UqiuOF9SGoAT,Red Moon Rising,30,4FXvPjJz57tIo23OpzHlYC,Robert Jon & the Wreck,34,"['modern blues rock', 'modern southern rock']",Red Moon Rising,spotify:album:7GJdl1gDWEHaBTUl1QmIsw,0.447,0.883,0,1,-5.063,0.0558,0.00413,0.00549,0.317,0.663,179.876,294307,4,rock
0etmRncaIBcLRnMEBoevJQ,DICHOTOMY - Sugarshack Sessions,24,35fFUv2850L9CQjjNrLBpb,Nahko And Medicine For The People,46,['modern folk rock'],FUNCTIONAL (Sugarshack Sessions),spotify:album:1fNfZ3ZN1Qk98SZiPhc2E8,0.615,0.361,9,0,-10.99,0.0709,0.489,0.0,0.653,0.561,103.304,144096,4,rock
1V6ga9vfsrjQ0WZTGjDSJo,Memory Lane,32,2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,53,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ,0.606,0.515,2,1,-7.284,0.026,0.133,0.473,0.198,0.21,110.475,169573,4,rock
1kMx1h2Fjxo4CJV0Uc5PX9,On And On - 2024 Remaster,21,5uSY4FF3dZMCVSkZslKCHi,Michael Schenker Group,40,"['german hard rock', 'glam metal', 'hard rock', 'metal']",Is It Loud Enough? Michael Schenker Group: 1980-1983,spotify:album:7BT6ZNuvnzV0jiPYVtB2b8,0.342,0.871,5,0,-7.3,0.086,0.0782,0.0826,0.785,0.235,138.803,282933,4,rock
6sX8CkFopBSOHX7PFS4VpI,You & Me,64,6mS5GeFyhea6w9OKo8PO3p,Goldband,56,"['dutch pop', 'dutch rock', 'lustrum', 'piratenmuziek']",You & Me,spotify:album:49Qtp4b1FhN4DNcjCW9qnJ,0.585,0.836,11,0,-6.969,0.0359,0.000818,0.0215,0.0415,0.248,143.992,279606,4,rock
3qgnzKJazxtHkwW3BpbiKf,Down to the Honky Tonk - Live from the Wiltern Theatre,34,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles (Set 1),spotify:album:5k8oL8fv6fV2CWGZLsoAgL,0.374,0.844,3,1,-9.76,0.0878,0.0383,0.00102,0.735,0.514,164.168,343744,4,rock
5TBL2hBviYab0SGfBb4JPi,Religion - Kinky Roland Dub Mix,28,2BWfZGPtsjRlRp7JTDqI45,Boy George,43,"['new romantic', 'new wave', 'new wave pop', 'soft rock']",Religion (Kinky Roland Dance And Dub Mix),spotify:album:3MwWIWDs7jHPrmwcmvksBJ,0.597,0.98,4,1,-8.731,0.0477,0.0624,0.384,0.129,0.462,133.999,338115,4,rock
7B2BEEVnYWPOoSQUWNOLRC,Old MacDonald Had a Farm,30,21DSdd6cVbYlPHwzjoa4Qq,Kids Imagine Nation,23,['kindie rock'],5 Green and Speckled Frogs and Other Circle Time Songs,spotify:album:1gINRi4CE7oF13FKKnosrO,0.585,0.694,2,1,-7.609,0.0907,0.54,0.0,0.348,0.806,204.039,142206,5,rock
0tf4KoaMs9hk7av1e6kPfD,Bullet and a Target (Live),20,7enBrBojgBJuPPdqTq4Z5F,Citizen Cope,51,['alternative rock'],"Live from Venus, Vol. 1",spotify:album:1Pk1dQ7YgwvFXNBVfw72Py,0.529,0.945,5,1,-4.344,0.0896,0.309,0.0,0.54,0.717,79.707,338620,4,rock
5JYapoxhjzO5TtX5DyMmbe,"Theft, And Wandering Around Lost - 2024 Remaster",19,5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,62,"['alternative rock', 'art pop', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze', 'synthpop']",Four-Calendar Café (2024 Remaster),spotify:album:60LR31a06vORDw0qPERrax,0.414,0.452,0,0,-13.79,0.0308,0.631,0.0137,0.104,0.465,149.933,270397,3,rock
3a1yv1wBhROsNfEx9zfMMT,Andar à Solta,48,5CoXKGQeOWgWi8koTZh07b,Capitão Fausto,46,"['portuguese indie', 'portuguese indie rock', 'portuguese rock']",Subida Infinita,spotify:album:7jVjLDQ8IZ3CaBsKDxXOmC,0.799,0.719,11,1,-6.474,0.0425,0.0978,0.00047,0.0701,0.909,151.026,211000,4,rock
0TRR29A1f4tHNI6cDdlYCv,You Be the Grandpa and I Be the Grandma,31,6sX1XKgDIiAcVZof0SgWUe,Koresawa,52,['anime rock'],Hibi AiAi,spotify:album:49yagUf1DBt4S2S72EBGWP,0.722,0.681,11,0,-4.919,0.0294,0.155,0.0,0.284,0.632,112.03,221693,4,rock
6133dWSjzCUCHNsRxxcMB9,Tunnel,27,3ff1CmU6qfTqRAmdrq8EEG,Lights & Motion,35,"['atmospheric post-rock', 'cinematic post-rock', 'focus', 'nordic post-rock']",Wonder,spotify:album:2PMFWvKtu2sNguEhK3YAPK,0.118,0.462,5,1,-9.224,0.0416,0.000152,0.943,0.13,0.0334,75.236,163500,5,rock
5yBCZUGiLBa1juMts6aLPW,Never Run,31,2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,53,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ,0.427,0.538,7,1,-8.9,0.0277,0.0216,0.0595,0.346,0.631,130.102,172173,4,rock
7avfHxxJsh4KdjKYCOEw4i,One Dub At A Time - J Dubby Remix,12,0PHXRchyECGj96MB2v1xiP,Giant Panda Guerilla Dub Squad,36,"['east coast reggae', 'ny roots', 'reggae rock']",Chants Dubbed and Remixed,spotify:album:2sq5i43qViiNTgt5Y0SUAt,0.742,0.679,11,0,-6.036,0.0476,0.0257,0.0451,0.0936,0.488,140.049,291243,4,rock
1Zzc57i8k5l73cppLErPJ4,Tishbite - 2024 Remaster,28,5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,62,"['alternative rock', 'art pop', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze', 'synthpop']",Milk & Kisses (2024 Remaster),spotify:album:5ePLaqSwndgkUjFrndNyIn,0.372,0.575,9,1,-11.421,0.033,0.267,0.238,0.0777,0.879,160.218,230573,4,rock
09Zt4MUBIjIRLdeRd32FcI,Bewildered,17,3WUUtA45g7X0jbeywZz888,Anders Osborne,41,"['jam band', 'louisiana blues', 'modern blues', 'modern blues rock', 'new americana', 'new orleans blues']",Reckless Heart,spotify:album:1TIiCERFwJRwLTTDosqJ1r,0.683,0.696,6,0,-6.444,0.0278,0.00147,1.7e-06,0.234,0.286,107.069,281006,4,rock
4Yb12gJkgCQENpUD56uHxX,Shiver and Shake (Live),22,2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,53,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Prisoners (Live),spotify:album:1EoOe8LmjUh7PB4M885Oqx,0.425,0.357,7,1,-8.63,0.0277,0.587,1.42e-05,0.412,0.0638,144.855,189133,4,rock
14rV88dxvwc7PpYwv4fEKx,DICHOTOMY - Sugarshack Sessions,23,35fFUv2850L9CQjjNrLBpb,Nahko And Medicine For The People,46,['modern folk rock'],OK (Sugarshack Sessions),spotify:album:0Yra3LCL4rQSpCA0iNqDV9,0.615,0.361,9,0,-10.99,0.0709,0.489,0.0,0.653,0.561,103.304,144096,4,rock
3mYPfmr8O7s59DNVcwTYQj,The Moon Is In The Wrong Place,25,6A5Ns1SpGWTt8SzXPwiqVE,Shannon & The Clams,42,"['bay area indie', 'indie garage rock', 'oakland indie', 'power-pop punk']",Bean Fields,spotify:album:1gCEqQMGLxEnfv9lYCD4Wo,0.306,0.812,4,0,-6.335,0.0833,0.0111,1.03e-05,0.11,0.418,162.101,179544,4,rock
2XGWnqUs1ckANPJmjHYluT,Pirates And Privateers,30,5rY2KJh3KVITvw9bAz74pQ,The O'Reillys and the Paddyhats,43,"['celtic punk', 'folk punk', 'medieval rock']",Pirates And Privateers,spotify:album:6yMSIUDYV4gnez6GPYc5mW,0.517,0.935,0,1,-3.888,0.101,0.0149,0.000276,0.49,0.7,140.047,178906,4,rock
316GE3E15i5faDaggi5d7t,"And Then (The Hexx) - 7"" version",21,3inCNiUr4R6XQ3W43s9Aqi,Pavement,59,"['alternative rock', 'chamber pop', 'indie rock', 'lo-fi', 'shoegaze']",Cautionary Tales: Jukebox Classiques,spotify:album:5ky4KFfJNcGDwFtwHi4ZGk,0.361,0.663,9,1,-10.611,0.0268,0.0552,0.559,0.168,0.563,142.567,309933,4,rock
5MwtA7nicSHA0JAL8DwSuv,February Sky,40,6DbJi8AcN5ANdtvJcwBSw8,Ringo Starr,46,"['classic rock', 'folk rock', 'rock drums']",February Sky,spotify:album:0dr6d4tl4PRIAP2PqnCWCJ,0.485,0.633,9,1,-4.883,0.0271,0.0341,2.27e-06,0.336,0.522,83.486,198973,4,rock
7nZFWEHNjW04xXHIwOD6p3,Here and Now,15,7usCpBUyxyhJ0CvFWoiDyT,Scott Blasey,8,['pittsburgh rock'],Three the Hard Way,spotify:album:2DimJ7FhC4mICLEsUvlhGw,0.623,0.398,5,1,-8.415,0.0283,0.788,2.67e-06,0.17,0.613,130.11,228563,4,rock
77yGBzjpQEgLP4NNi6jwH0,Live and Learn,14,4qF4IRBMOrpwbQNn1hbIzh,Tough Cuffs,8,['pittsburgh indie rock'],All Dogs Go to Heaven,spotify:album:7xN7cokiVyUf0pq7I7FGaV,0.391,0.871,1,1,-8.875,0.055,0.00111,0.283,0.201,0.311,98.591,128917,4,rock
3e6tT8CKXqZsKXP4Cqo9jc,Rilkean Heart - 2024 Remaster,27,5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,62,"['alternative rock', 'art pop', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze', 'synthpop']",Milk & Kisses (2024 Remaster),spotify:album:5ePLaqSwndgkUjFrndNyIn,0.421,0.48,4,1,-10.76,0.0266,0.0737,0.0,0.103,0.639,90.078,240447,4,rock
2wa66ueJfDrYaSu7MIFCeE,Out of My League,23,4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,66,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']",Out of My League (Chill AF),spotify:album:1UXKnbK1xgkrVG8L7LQqii,0.544,0.967,9,0,-3.555,0.0825,0.0392,0.00345,0.33,0.53,169.971,209386,4,rock
3y8rxZ5kG9xiAUhiStojyL,Bemba Colorá (feat. Gloria Estefan & Mimy Succar),28,6OQrOpxSIfPai3cFaN4v4P,Sheila E.,39,"['disco', 'freestyle', 'funk', 'minneapolis sound', 'new jack swing', 'quiet storm', 'rock drums', 'urban contemporary']",Bailar,spotify:album:1QtlrFTfi85owEWvXsTx47,0.668,0.667,5,0,-6.303,0.0883,0.364,2.1e-05,0.0953,0.899,116.049,305333,4,rock
3nB1ivjFaLt0DQXLrp5FRd,Slings and Arrows,27,4KhPN2T6Vncn12ktO3IwP4,Mammal,26,"['australian alternative rock', 'progressive alternative']",The Penny Drop,spotify:album:7iorHrPDt1E7dwtyAPHpIq,0.482,0.948,5,0,-2.264,0.208,0.00116,0.0,0.351,0.423,170.042,192000,4,rock
7FYzHebkpLBzhPZlmSrkmC,We Move As One (feat. Andreas Kisser & Rob Damiani),33,2FkHoIxJdhomebqlsXKZ3i,Ego Kill Talent,29,"['brazilian rock', 'rock alternativo brasileiro']",We Move As One (feat. Andreas Kisser & Rob Damiani),spotify:album:26dtCEJgAzUhMKH9Cnc5pq,0.539,0.893,2,1,-6.982,0.068,0.000962,0.0,0.223,0.581,94.046,201147,4,rock
0cKFraD6HEsVTjO7ITB5nQ,2054,32,2ZfogSsOWP4mVfEqfpLXCt,The Church,47,"['australian rock', 'dream pop', 'new romantic', 'new wave']",Eros Zeta and the Perfumed Guitars,spotify:album:3kkfPxje6WTQASgbwka1t7,0.349,0.73,7,1,-7.254,0.0296,0.00361,0.424,0.0852,0.459,158.066,345747,4,rock
4IaUmA2nsWbLbUXp8a4I1m,Can I Take You Home,42,3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,47,"['british alternative rock', 'modern alternative rock']",Dark Rainbow,spotify:album:4pU6rQzlCfTrSxous1m7CK,0.678,0.383,2,0,-7.747,0.0273,0.0813,1.53e-05,0.106,0.295,79.515,195857,4,rock
2378cOmZReBxbFRDeQbOD6,Manifesto,32,2ZfogSsOWP4mVfEqfpLXCt,The Church,47,"['australian rock', 'dream pop', 'new romantic', 'new wave']",Eros Zeta and the Perfumed Guitars,spotify:album:3kkfPxje6WTQASgbwka1t7,0.561,0.826,9,0,-8.076,0.0319,0.0135,0.000234,0.0708,0.599,123.027,275667,4,rock
2UQFmcq3oSlIIHWV0hSsnM,People of the Smoke,33,4vs7NIU7kZc2Efh6yOGKEZ,Steve Hackett,38,"['art rock', 'instrumental rock', 'progressive rock', 'symphonic rock']",The Circus and the Nightwhale,spotify:album:40oW7mVcb7BlaICfrQGMTW,0.497,0.708,4,0,-12.672,0.0777,0.143,0.0703,0.396,0.272,129.947,290760,4,rock
64TQd94FEEFJbpnYs9Jfqd,Radio,44,50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,61,"['french indie pop', 'french rock']",Radio,spotify:album:6zNUofPP2SkaBZ0Eg9AtIt,0.725,0.63,5,0,-7.083,0.0332,0.0112,0.0911,0.0788,0.575,145.045,203080,4,rock
0Vz5taV9eUAWo3SNyDia5b,Half-Gifts - 2024 Remaster,26,5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,62,"['alternative rock', 'art pop', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze', 'synthpop']",Milk & Kisses (2024 Remaster),spotify:album:5ePLaqSwndgkUjFrndNyIn,0.469,0.301,0,1,-14.859,0.0285,0.695,0.0,0.0813,0.447,88.559,258359,4,rock
5zo4kKMwitsbnbUQvYYM08,And Then Some,22,3ShGiAyhxI6Rq3TknZ3gfk,Arkells,46,"['canadian rock', 'hamilton on indie']",Nobody Gets Me Like You Do (Love Songs Collection),spotify:album:3J2xKOqg9DsL7X6vbHi2hg,0.601,0.595,11,1,-6.51,0.0344,0.000612,3.2e-06,0.106,0.464,112.043,227573,4,rock
7zQlksSi9qI787xyTkbOrt,Some Loud Thunder - Piano & Voice,25,1jSaZgaKHmgc7VTgML528r,Clap Your Hands Say Yeah,39,"['alternative dance', 'brooklyn indie', 'chamber pop', 'dance-punk', 'indie rock', 'indietronica', 'noise pop', 'philly indie']",Piano & Voice,spotify:album:5RIaMtbUbs0Pb2tHAzxwer,0.48,0.211,6,0,-12.677,0.0438,0.898,0.0,0.122,0.198,108.306,251244,4,rock
